nvar,r,d,prop_Hacker,prop_H1,het,iter,alpha,strategy,p1,p2,p3,p4,p5
5,0.3,0.1,0.4,0.1,0,1000,0.05,2,31.1111111111111,15.5555555555556,16.2962962962963,21.4814814814815,15.5555555555556
5,0.3,0.1,0.4,0.1,0,1000,0.05,3,25.1851851851852,16.2962962962963,17.7777777777778,21.4814814814815,19.2592592592593
10,0.3,0.1,0.4,0.1,0,1000,0.05,1,27.6243093922652,20.4419889502762,18.232044198895,16.0220994475138,17.6795580110497
10,0.3,0.1,0.4,0.1,0,1000,0.05,2,27.6243093922652,20.4419889502762,18.232044198895,16.0220994475138,17.6795580110497
10,0.3,0.1,0.4,0.1,0,1000,0.05,3,19.8895027624309,17.1270718232044,21.5469613259669,20.4419889502762,20.9944751381215
50,0.3,0.1,0.4,0.1,0,1000,0.05,1,38.121546961326,24.8618784530387,16.8508287292818,12.9834254143646,7.18232044198895
50,0.3,0.1,0.4,0.1,0,1000,0.05,2,38.121546961326,24.8618784530387,16.8508287292818,12.9834254143646,7.18232044198895
50,0.3,0.1,0.4,0.1,0,1000,0.05,3,19.3370165745856,20.7182320441989,17.6795580110497,21.2707182320442,20.9944751381215
2,0.6,0.1,0.4,0.1,0,1000,0.05,1,25,16.6666666666667,19.4444444444444,25,13.8888888888889
2,0.6,0.1,0.4,0.1,0,1000,0.05,2,25,16.6666666666667,19.4444444444444,25,13.8888888888889
2,0.6,0.1,0.4,0.1,0,1000,0.05,3,22.2222222222222,16.6666666666667,19.4444444444444,26.3888888888889,15.2777777777778
5,0.6,0.1,0.4,0.1,0,1000,0.05,1,20.9090909090909,17.2727272727273,24.5454545454546,24.5454545454546,12.7272727272727
5,0.6,0.1,0.4,0.1,0,1000,0.05,2,20.9090909090909,17.2727272727273,24.5454545454546,24.5454545454546,12.7272727272727
5,0.6,0.1,0.4,0.1,0,1000,0.05,3,16.3636363636364,19.0909090909091,23.6363636363636,26.3636363636364,14.5454545454545
10,0.6,0.1,0.4,0.1,0,1000,0.05,1,36.5079365079365,18.2539682539683,15.0793650793651,14.2857142857143,15.8730158730159
10,0.6,0.1,0.4,0.1,0,1000,0.05,2,36.5079365079365,18.2539682539683,15.0793650793651,14.2857142857143,15.8730158730159
10,0.6,0.1,0.4,0.1,0,1000,0.05,3,23.8095238095238,18.2539682539683,16.6666666666667,17.4603174603175,23.8095238095238
50,0.6,0.1,0.4,0.1,0,1000,0.05,1,31.25,20.4166666666667,19.5833333333333,17.0833333333333,11.6666666666667
50,0.6,0.1,0.4,0.1,0,1000,0.05,2,31.25,20.4166666666667,19.5833333333333,17.0833333333333,11.6666666666667
50,0.6,0.1,0.4,0.1,0,1000,0.05,3,11.6666666666667,19.5833333333333,19.1666666666667,26.6666666666667,22.9166666666667
2,0.9,0.1,0.4,0.1,0,1000,0.05,1,19.4444444444444,22.2222222222222,27.7777777777778,15.2777777777778,15.2777777777778
2,0.9,0.1,0.4,0.1,0,1000,0.05,2,19.4444444444444,22.2222222222222,27.7777777777778,15.2777777777778,15.2777777777778
2,0.9,0.1,0.4,0.1,0,1000,0.05,3,18.0555555555556,22.2222222222222,26.3888888888889,15.2777777777778,18.0555555555556
5,0.9,0.1,0.4,0.1,0,1000,0.05,1,31.0810810810811,10.8108108108108,20.2702702702703,16.2162162162162,21.6216216216216
5,0.9,0.1,0.4,0.1,0,1000,0.05,2,31.0810810810811,10.8108108108108,20.2702702702703,16.2162162162162,21.6216216216216
5,0.9,0.1,0.4,0.1,0,1000,0.05,3,27.027027027027,10.8108108108108,18.9189189189189,13.5135135135135,29.7297297297297
10,0.9,0.1,0.4,0.1,0,1000,0.05,1,33.3333333333333,22.2222222222222,16.6666666666667,13.3333333333333,14.4444444444444
10,0.9,0.1,0.4,0.1,0,1000,0.05,2,33.3333333333333,22.2222222222222,16.6666666666667,13.3333333333333,14.4444444444444
10,0.9,0.1,0.4,0.1,0,1000,0.05,3,18.8888888888889,18.8888888888889,21.1111111111111,22.2222222222222,18.8888888888889
50,0.9,0.1,0.4,0.1,0,1000,0.05,1,18.6915887850467,17.7570093457944,23.3644859813084,13.0841121495327,27.1028037383178
50,0.9,0.1,0.4,0.1,0,1000,0.05,2,18.6915887850467,17.7570093457944,23.3644859813084,13.0841121495327,27.1028037383178
50,0.9,0.1,0.4,0.1,0,1000,0.05,3,10.2803738317757,13.0841121495327,15.8878504672897,23.3644859813084,37.3831775700935
2,0,0.2,0.4,0.1,0,1000,0.05,1,31.1111111111111,20,16.6666666666667,17.7777777777778,14.4444444444444
2,0,0.2,0.4,0.1,0,1000,0.05,2,31.1111111111111,20,16.6666666666667,17.7777777777778,14.4444444444444
2,0,0.2,0.4,0.1,0,1000,0.05,3,31.1111111111111,20,16.6666666666667,17.7777777777778,14.4444444444444
5,0,0.2,0.4,0.1,0,1000,0.05,1,30.2325581395349,17.0542635658915,19.3798449612403,18.6046511627907,14.7286821705426
5,0,0.2,0.4,0.1,0,1000,0.05,2,30.2325581395349,17.0542635658915,19.3798449612403,18.6046511627907,14.7286821705426
5,0,0.2,0.4,0.1,0,1000,0.05,3,27.906976744186,17.8294573643411,19.3798449612403,17.0542635658915,17.8294573643411
10,0,0.2,0.4,0.1,0,1000,0.05,1,33.816425120773,22.2222222222222,14.0096618357488,14.0096618357488,15.9420289855072
10,0,0.2,0.4,0.1,0,1000,0.05,2,33.816425120773,22.2222222222222,14.0096618357488,14.0096618357488,15.9420289855072
10,0,0.2,0.4,0.1,0,1000,0.05,3,25.6038647342995,24.1545893719807,14.0096618357488,14.975845410628,21.256038647343
50,0,0.2,0.4,0.1,0,1000,0.05,1,43.6274509803922,23.7745098039216,13.7254901960784,10.0490196078431,8.82352941176471
50,0,0.2,0.4,0.1,0,1000,0.05,2,43.6274509803922,23.7745098039216,13.7254901960784,10.0490196078431,8.82352941176471
50,0,0.2,0.4,0.1,0,1000,0.05,3,22.7941176470588,20.5882352941176,18.6274509803922,19.3627450980392,18.6274509803922
2,0.3,0.2,0.4,0.1,0,1000,0.05,1,24.6753246753247,18.1818181818182,15.5844155844156,20.7792207792208,20.7792207792208
2,0.3,0.2,0.4,0.1,0,1000,0.05,2,24.6753246753247,18.1818181818182,15.5844155844156,20.7792207792208,20.7792207792208
2,0.3,0.2,0.4,0.1,0,1000,0.05,3,23.3766233766234,18.1818181818182,15.5844155844156,20.7792207792208,22.0779220779221
5,0.3,0.2,0.4,0.1,0,1000,0.05,1,34.8837209302326,19.3798449612403,17.8294573643411,11.6279069767442,16.2790697674419
5,0.3,0.2,0.4,0.1,0,1000,0.05,2,34.8837209302326,19.3798449612403,17.8294573643411,11.6279069767442,16.2790697674419
5,0.3,0.2,0.4,0.1,0,1000,0.05,3,27.906976744186,18.6046511627907,20.9302325581395,13.1782945736434,19.3798449612403
10,0.3,0.2,0.4,0.1,0,1000,0.05,1,24.8704663212435,24.3523316062176,16.0621761658031,16.0621761658031,18.6528497409326
10,0.3,0.2,0.4,0.1,0,1000,0.05,2,24.8704663212435,24.3523316062176,16.0621761658031,16.0621761658031,18.6528497409326
10,0.3,0.2,0.4,0.1,0,1000,0.05,3,18.1347150259067,24.3523316062176,17.0984455958549,19.6891191709845,20.7253886010363
50,0.3,0.2,0.4,0.1,0,1000,0.05,1,33.7988826815642,23.463687150838,16.2011173184358,14.804469273743,11.731843575419
50,0.3,0.2,0.4,0.1,0,1000,0.05,2,33.7988826815642,23.463687150838,16.2011173184358,14.804469273743,11.731843575419
50,0.3,0.2,0.4,0.1,0,1000,0.05,3,15.9217877094972,17.877094972067,17.877094972067,24.8603351955307,23.463687150838
2,0.6,0.2,0.4,0.1,0,1000,0.05,1,27.710843373494,14.4578313253012,22.8915662650602,16.8674698795181,18.0722891566265
2,0.6,0.2,0.4,0.1,0,1000,0.05,2,27.710843373494,14.4578313253012,22.8915662650602,16.8674698795181,18.0722891566265
2,0.6,0.2,0.4,0.1,0,1000,0.05,3,27.710843373494,14.4578313253012,22.8915662650602,16.8674698795181,18.0722891566265
5,0.6,0.2,0.4,0.1,0,1000,0.05,1,23.6842105263158,18.4210526315789,16.6666666666667,13.1578947368421,28.0701754385965
5,0.6,0.2,0.4,0.1,0,1000,0.05,2,23.6842105263158,18.4210526315789,16.6666666666667,13.1578947368421,28.0701754385965
5,0.6,0.2,0.4,0.1,0,1000,0.05,3,14.9122807017544,20.1754385964912,18.4210526315789,15.7894736842105,30.7017543859649
10,0.6,0.2,0.4,0.1,0,1000,0.05,1,40,11.8518518518519,12.5925925925926,13.3333333333333,22.2222222222222
10,0.6,0.2,0.4,0.1,0,1000,0.05,2,40,11.8518518518519,12.5925925925926,13.3333333333333,22.2222222222222
10,0.6,0.2,0.4,0.1,0,1000,0.05,3,25.1851851851852,13.3333333333333,16.2962962962963,16.2962962962963,28.8888888888889
50,0.6,0.2,0.4,0.1,0,1000,0.05,1,36.4372469635628,19.0283400809717,13.7651821862348,14.5748987854251,16.1943319838057
50,0.6,0.2,0.4,0.1,0,1000,0.05,2,36.4372469635628,19.0283400809717,13.7651821862348,14.5748987854251,16.1943319838057
50,0.6,0.2,0.4,0.1,0,1000,0.05,3,12.1457489878543,18.6234817813765,17.8137651821862,21.4574898785425,29.9595141700405
2,0.9,0.2,0.4,0.1,0,1000,0.05,1,30.1369863013699,20.5479452054795,23.2876712328767,12.3287671232877,13.6986301369863
2,0.9,0.2,0.4,0.1,0,1000,0.05,2,30.1369863013699,20.5479452054795,23.2876712328767,12.3287671232877,13.6986301369863
2,0.9,0.2,0.4,0.1,0,1000,0.05,3,27.3972602739726,17.8082191780822,24.6575342465753,13.6986301369863,16.4383561643836
5,0.9,0.2,0.4,0.1,0,1000,0.05,1,25.2747252747253,20.8791208791209,21.978021978022,20.8791208791209,10.989010989011
5,0.9,0.2,0.4,0.1,0,1000,0.05,2,25.2747252747253,20.8791208791209,21.978021978022,20.8791208791209,10.989010989011
5,0.9,0.2,0.4,0.1,0,1000,0.05,3,19.7802197802198,19.7802197802198,19.7802197802198,25.2747252747253,15.3846153846154
10,0.9,0.2,0.4,0.1,0,1000,0.05,1,25.7142857142857,24.7619047619048,15.2380952380952,18.0952380952381,16.1904761904762
10,0.9,0.2,0.4,0.1,0,1000,0.05,2,25.7142857142857,24.7619047619048,15.2380952380952,18.0952380952381,16.1904761904762
10,0.9,0.2,0.4,0.1,0,1000,0.05,3,15.2380952380952,19.0476190476191,19.0476190476191,18.0952380952381,28.5714285714286
50,0.9,0.2,0.4,0.1,0,1000,0.05,1,28.7769784172662,18.705035971223,23.021582733813,14.3884892086331,15.1079136690647
50,0.9,0.2,0.4,0.1,0,1000,0.05,2,28.7769784172662,18.705035971223,23.021582733813,14.3884892086331,15.1079136690647
50,0.9,0.2,0.4,0.1,0,1000,0.05,3,14.3884892086331,12.9496402877698,22.3021582733813,20.1438848920863,30.2158273381295
2,0,0.3,0.4,0.1,0,1000,0.05,1,33.7209302325581,17.4418604651163,12.7906976744186,19.7674418604651,15.1162790697674
2,0,0.3,0.4,0.1,0,1000,0.05,2,33.7209302325581,17.4418604651163,12.7906976744186,19.7674418604651,15.1162790697674
2,0,0.3,0.4,0.1,0,1000,0.05,3,33.7209302325581,17.4418604651163,12.7906976744186,19.7674418604651,15.1162790697674
5,0,0.3,0.4,0.1,0,1000,0.05,1,35.5072463768116,20.2898550724638,17.3913043478261,9.42028985507246,17.3913043478261
5,0,0.3,0.4,0.1,0,1000,0.05,2,35.5072463768116,20.2898550724638,17.3913043478261,9.42028985507246,17.3913043478261
5,0,0.3,0.4,0.1,0,1000,0.05,3,28.2608695652174,18.8405797101449,19.5652173913043,13.768115942029,19.5652173913043
10,0,0.3,0.4,0.1,0,1000,0.05,1,33.9366515837104,19.0045248868778,19.0045248868778,14.9321266968326,13.1221719457014
10,0,0.3,0.4,0.1,0,1000,0.05,2,33.9366515837104,19.0045248868778,19.0045248868778,14.9321266968326,13.1221719457014
10,0,0.3,0.4,0.1,0,1000,0.05,3,28.5067873303167,18.552036199095,16.7420814479638,17.1945701357466,19.0045248868778
50,0,0.3,0.4,0.1,0,1000,0.05,1,50.9615384615385,21.875,12.2596153846154,8.65384615384615,6.25
50,0,0.3,0.4,0.1,0,1000,0.05,2,50.9615384615385,21.875,12.2596153846154,8.65384615384615,6.25
50,0,0.3,0.4,0.1,0,1000,0.05,3,24.5192307692308,19.7115384615385,16.8269230769231,21.3942307692308,17.5480769230769
2,0.3,0.3,0.4,0.1,0,1000,0.05,1,34.9397590361446,22.8915662650602,19.2771084337349,10.8433734939759,12.0481927710843
2,0.3,0.3,0.4,0.1,0,1000,0.05,2,34.9397590361446,22.8915662650602,19.2771084337349,10.8433734939759,12.0481927710843
2,0.3,0.3,0.4,0.1,0,1000,0.05,3,34.9397590361446,21.6867469879518,20.4819277108434,10.8433734939759,12.0481927710843
5,0.3,0.3,0.4,0.1,0,1000,0.05,1,37.0860927152318,17.8807947019868,15.2317880794702,17.8807947019868,11.9205298013245
5,0.3,0.3,0.4,0.1,0,1000,0.05,2,37.0860927152318,17.8807947019868,15.2317880794702,17.8807947019868,11.9205298013245
5,0.3,0.3,0.4,0.1,0,1000,0.05,3,29.8013245033113,17.8807947019868,18.5430463576159,19.8675496688742,13.9072847682119
10,0.3,0.3,0.4,0.1,0,1000,0.05,1,37.7049180327869,21.8579234972678,12.568306010929,11.4754098360656,16.3934426229508
10,0.3,0.3,0.4,0.1,0,1000,0.05,2,37.7049180327869,21.8579234972678,12.568306010929,11.4754098360656,16.3934426229508
10,0.3,0.3,0.4,0.1,0,1000,0.05,3,29.5081967213115,20.7650273224044,16.3934426229508,12.568306010929,20.7650273224044
50,0.3,0.3,0.4,0.1,0,1000,0.05,1,38.3378016085791,21.1796246648794,19.0348525469169,9.91957104557641,11.260053619303
50,0.3,0.3,0.4,0.1,0,1000,0.05,2,38.3378016085791,21.1796246648794,19.0348525469169,9.91957104557641,11.260053619303
50,0.3,0.3,0.4,0.1,0,1000,0.05,3,20.1072386058981,17.1581769436997,20.6434316353887,20.9115281501341,21.1796246648794
2,0.6,0.3,0.4,0.1,0,1000,0.05,1,37.0786516853933,19.1011235955056,17.9775280898876,14.6067415730337,11.2359550561798
2,0.6,0.3,0.4,0.1,0,1000,0.05,2,37.0786516853933,19.1011235955056,17.9775280898876,14.6067415730337,11.2359550561798
2,0.6,0.3,0.4,0.1,0,1000,0.05,3,33.7078651685393,20.2247191011236,17.9775280898876,16.8539325842697,11.2359550561798
5,0.6,0.3,0.4,0.1,0,1000,0.05,1,26.984126984127,18.2539682539683,22.2222222222222,15.0793650793651,17.4603174603175
5,0.6,0.3,0.4,0.1,0,1000,0.05,2,26.984126984127,18.2539682539683,22.2222222222222,15.0793650793651,17.4603174603175
5,0.6,0.3,0.4,0.1,0,1000,0.05,3,23.015873015873,15.0793650793651,22.2222222222222,17.4603174603175,22.2222222222222
10,0.6,0.3,0.4,0.1,0,1000,0.05,1,39.3548387096774,12.9032258064516,18.7096774193548,16.7741935483871,12.258064516129
10,0.6,0.3,0.4,0.1,0,1000,0.05,2,39.3548387096774,12.9032258064516,18.7096774193548,16.7741935483871,12.258064516129
10,0.6,0.3,0.4,0.1,0,1000,0.05,3,25.8064516129032,13.5483870967742,21.2903225806452,21.2903225806452,18.0645161290323
50,0.6,0.3,0.4,0.1,0,1000,0.05,1,45.6928838951311,18.3520599250936,14.6067415730337,13.8576779026217,7.49063670411985
50,0.6,0.3,0.4,0.1,0,1000,0.05,2,45.6928838951311,18.3520599250936,14.6067415730337,13.8576779026217,7.49063670411985
50,0.6,0.3,0.4,0.1,0,1000,0.05,3,19.8501872659176,14.6067415730337,19.1011235955056,23.9700374531835,22.4719101123595
2,0.9,0.3,0.4,0.1,0,1000,0.05,1,34.1176470588235,11.7647058823529,15.2941176470588,17.6470588235294,21.1764705882353
2,0.9,0.3,0.4,0.1,0,1000,0.05,2,34.1176470588235,11.7647058823529,15.2941176470588,17.6470588235294,21.1764705882353
2,0.9,0.3,0.4,0.1,0,1000,0.05,3,31.7647058823529,10.5882352941176,16.4705882352941,16.4705882352941,24.7058823529412
5,0.9,0.3,0.4,0.1,0,1000,0.05,1,33,18,13,22,14
5,0.9,0.3,0.4,0.1,0,1000,0.05,2,33,18,13,22,14
5,0.9,0.3,0.4,0.1,0,1000,0.05,3,26,19,13,23,19
10,0.9,0.3,0.4,0.1,0,1000,0.05,1,30.3571428571429,24.1071428571429,13.3928571428571,23.2142857142857,8.92857142857143
10,0.9,0.3,0.4,0.1,0,1000,0.05,2,30.3571428571429,24.1071428571429,13.3928571428571,23.2142857142857,8.92857142857143
10,0.9,0.3,0.4,0.1,0,1000,0.05,3,21.4285714285714,17.8571428571429,11.6071428571429,25,24.1071428571429
50,0.9,0.3,0.4,0.1,0,1000,0.05,1,42.2535211267606,12.6760563380282,12.6760563380282,12.6760563380282,19.0140845070423
50,0.9,0.3,0.4,0.1,0,1000,0.05,2,42.2535211267606,12.6760563380282,12.6760563380282,12.6760563380282,19.0140845070423
50,0.9,0.3,0.4,0.1,0,1000,0.05,3,26.7605633802817,11.9718309859155,9.85915492957746,21.830985915493,28.8732394366197
2,0,0.4,0.4,0.1,0,1000,0.05,1,34.8837209302326,18.6046511627907,16.2790697674419,10.4651162790698,17.4418604651163
2,0,0.4,0.4,0.1,0,1000,0.05,2,34.8837209302326,18.6046511627907,16.2790697674419,10.4651162790698,17.4418604651163
2,0,0.4,0.4,0.1,0,1000,0.05,3,33.7209302325581,17.4418604651163,17.4418604651163,11.6279069767442,17.4418604651163
5,0,0.4,0.4,0.1,0,1000,0.05,1,40.251572327044,13.8364779874214,12.5786163522013,16.3522012578616,16.9811320754717
5,0,0.4,0.4,0.1,0,1000,0.05,2,40.251572327044,13.8364779874214,12.5786163522013,16.3522012578616,16.9811320754717
5,0,0.4,0.4,0.1,0,1000,0.05,3,36.4779874213837,14.4654088050314,15.0943396226415,15.7232704402516,18.2389937106918
10,0,0.4,0.4,0.1,0,1000,0.05,1,41.1504424778761,16.8141592920354,18.141592920354,14.1592920353982,9.29203539823009
10,0,0.4,0.4,0.1,0,1000,0.05,2,41.1504424778761,16.8141592920354,18.141592920354,14.1592920353982,9.29203539823009
10,0,0.4,0.4,0.1,0,1000,0.05,3,36.7256637168142,15.929203539823,19.4690265486726,14.6017699115044,12.8318584070796
50,0,0.4,0.4,0.1,0,1000,0.05,1,47.7647058823529,22.3529411764706,13.4117647058824,11.0588235294118,5.41176470588235
50,0,0.4,0.4,0.1,0,1000,0.05,2,47.7647058823529,22.3529411764706,13.4117647058824,11.0588235294118,5.41176470588235
50,0,0.4,0.4,0.1,0,1000,0.05,3,23.5294117647059,19.0588235294118,19.2941176470588,21.4117647058824,16.7058823529412
2,0.3,0.4,0.4,0.1,0,1000,0.05,1,38.5245901639344,14.7540983606557,18.0327868852459,11.4754098360656,16.3934426229508
2,0.3,0.4,0.4,0.1,0,1000,0.05,2,38.5245901639344,14.7540983606557,18.0327868852459,11.4754098360656,16.3934426229508
2,0.3,0.4,0.4,0.1,0,1000,0.05,3,35.2459016393443,15.5737704918033,18.8524590163934,12.2950819672131,17.2131147540984
5,0.3,0.4,0.4,0.1,0,1000,0.05,1,35.8108108108108,16.8918918918919,14.8648648648649,18.2432432432432,14.1891891891892
5,0.3,0.4,0.4,0.1,0,1000,0.05,2,35.8108108108108,16.8918918918919,14.8648648648649,18.2432432432432,14.1891891891892
5,0.3,0.4,0.4,0.1,0,1000,0.05,3,31.0810810810811,18.9189189189189,14.8648648648649,19.5945945945946,15.5405405405405
10,0.3,0.4,0.4,0.1,0,1000,0.05,1,43.2291666666667,18.2291666666667,16.6666666666667,11.4583333333333,9.89583333333333
10,0.3,0.4,0.4,0.1,0,1000,0.05,2,43.2291666666667,18.2291666666667,16.6666666666667,11.4583333333333,9.89583333333333
10,0.3,0.4,0.4,0.1,0,1000,0.05,3,31.7708333333333,20.8333333333333,19.2708333333333,13.5416666666667,14.0625
50,0.3,0.4,0.4,0.1,0,1000,0.05,1,41.5343915343915,18.7830687830688,15.0793650793651,14.5502645502646,9.78835978835979
50,0.3,0.4,0.4,0.1,0,1000,0.05,2,41.5343915343915,18.7830687830688,15.0793650793651,14.5502645502646,9.78835978835979
50,0.3,0.4,0.4,0.1,0,1000,0.05,3,22.2222222222222,18.7830687830688,17.4603174603175,23.2804232804233,18.2539682539683
2,0.6,0.4,0.4,0.1,0,1000,0.05,1,39.1304347826087,14.1304347826087,16.304347826087,17.3913043478261,10.8695652173913
2,0.6,0.4,0.4,0.1,0,1000,0.05,2,39.1304347826087,14.1304347826087,16.304347826087,17.3913043478261,10.8695652173913
2,0.6,0.4,0.4,0.1,0,1000,0.05,3,35.8695652173913,14.1304347826087,16.304347826087,19.5652173913043,11.9565217391304
5,0.6,0.4,0.4,0.1,0,1000,0.05,1,34.8484848484849,18.1818181818182,16.6666666666667,17.4242424242424,12.8787878787879
5,0.6,0.4,0.4,0.1,0,1000,0.05,2,34.8484848484849,18.1818181818182,16.6666666666667,17.4242424242424,12.8787878787879
5,0.6,0.4,0.4,0.1,0,1000,0.05,3,28.030303030303,18.1818181818182,15.1515151515152,21.2121212121212,17.4242424242424
10,0.6,0.4,0.4,0.1,0,1000,0.05,1,36.7816091954023,20.1149425287356,12.0689655172414,16.6666666666667,14.367816091954
10,0.6,0.4,0.4,0.1,0,1000,0.05,2,36.7816091954023,20.1149425287356,12.0689655172414,16.6666666666667,14.367816091954
10,0.6,0.4,0.4,0.1,0,1000,0.05,3,29.3103448275862,18.9655172413793,13.7931034482759,18.3908045977012,19.5402298850575
50,0.6,0.4,0.4,0.1,0,1000,0.05,1,39.2452830188679,17.3584905660377,19.2452830188679,14.3396226415094,9.43396226415094
50,0.6,0.4,0.4,0.1,0,1000,0.05,2,39.2452830188679,17.3584905660377,19.2452830188679,14.3396226415094,9.43396226415094
50,0.6,0.4,0.4,0.1,0,1000,0.05,3,20.7547169811321,11.6981132075472,25.2830188679245,23.0188679245283,18.8679245283019
2,0.9,0.4,0.4,0.1,0,1000,0.05,1,34.8314606741573,15.7303370786517,17.9775280898876,13.4831460674157,17.9775280898876
2,0.9,0.4,0.4,0.1,0,1000,0.05,2,34.8314606741573,15.7303370786517,17.9775280898876,13.4831460674157,17.9775280898876
2,0.9,0.4,0.4,0.1,0,1000,0.05,3,32.5842696629214,11.2359550561798,17.9775280898876,16.8539325842697,21.3483146067416
5,0.9,0.4,0.4,0.1,0,1000,0.05,1,29.4642857142857,20.5357142857143,14.2857142857143,18.75,16.0714285714286
5,0.9,0.4,0.4,0.1,0,1000,0.05,2,29.4642857142857,20.5357142857143,14.2857142857143,18.75,16.0714285714286
5,0.9,0.4,0.4,0.1,0,1000,0.05,3,25,18.75,12.5,19.6428571428571,23.2142857142857
10,0.9,0.4,0.4,0.1,0,1000,0.05,1,40.3361344537815,19.327731092437,10.0840336134454,11.7647058823529,18.4873949579832
10,0.9,0.4,0.4,0.1,0,1000,0.05,2,40.3361344537815,19.327731092437,10.0840336134454,11.7647058823529,18.4873949579832
10,0.9,0.4,0.4,0.1,0,1000,0.05,3,28.5714285714286,14.2857142857143,15.9663865546218,16.8067226890756,24.3697478991597
50,0.9,0.4,0.4,0.1,0,1000,0.05,1,39.3548387096774,15.4838709677419,21.2903225806452,12.9032258064516,10.3225806451613
50,0.9,0.4,0.4,0.1,0,1000,0.05,2,39.3548387096774,15.4838709677419,21.2903225806452,12.9032258064516,10.3225806451613
50,0.9,0.4,0.4,0.1,0,1000,0.05,3,21.2903225806452,17.4193548387097,16.1290322580645,23.2258064516129,21.2903225806452
2,0,0.1,0.6,0.1,0,1000,0.05,1,19.1780821917808,20.5479452054795,16.4383561643836,26.027397260274,17.8082191780822
2,0,0.1,0.6,0.1,0,1000,0.05,2,19.1780821917808,20.5479452054795,16.4383561643836,26.027397260274,17.8082191780822
2,0,0.1,0.6,0.1,0,1000,0.05,3,19.1780821917808,20.5479452054795,16.4383561643836,26.027397260274,17.8082191780822
5,0,0.1,0.6,0.1,0,1000,0.05,1,23.6486486486487,25,22.972972972973,18.2432432432432,10.1351351351351
5,0,0.1,0.6,0.1,0,1000,0.05,2,23.6486486486487,25,22.972972972973,18.2432432432432,10.1351351351351
5,0,0.1,0.6,0.1,0,1000,0.05,3,21.6216216216216,23.6486486486487,22.972972972973,19.5945945945946,12.1621621621622
10,0,0.1,0.6,0.1,0,1000,0.05,1,26.7399267399267,19.4139194139194,17.2161172161172,17.5824175824176,19.0476190476191
10,0,0.1,0.6,0.1,0,1000,0.05,2,26.7399267399267,19.4139194139194,17.2161172161172,17.5824175824176,19.0476190476191
10,0,0.1,0.6,0.1,0,1000,0.05,3,20.5128205128205,20.1465201465201,17.2161172161172,21.2454212454212,20.8791208791209
50,0,0.1,0.6,0.1,0,1000,0.05,1,44.0766550522648,26.3066202090592,13.7630662020906,10.2787456445993,5.57491289198606
50,0,0.1,0.6,0.1,0,1000,0.05,2,44.0766550522648,26.3066202090592,13.7630662020906,10.2787456445993,5.57491289198606
50,0,0.1,0.6,0.1,0,1000,0.05,3,20.0348432055749,18.2926829268293,19.6864111498258,22.2996515679443,19.6864111498258
2,0.3,0.1,0.6,0.1,0,1000,0.05,1,18.1818181818182,22.2222222222222,19.1919191919192,19.1919191919192,21.2121212121212
