nvar,r,d,het,iter,alpha,strategy,p1,p2,p3,p4,p5
95,0.8,0,0,10000,0.05,3,6.60652693022022,13.5579729371186,19.8461130273282,26.3199787742107,33.6694083311223
97,0.8,0,0,10000,0.05,1,33.2424325061358,21.4616853013362,16.6075811289883,14.9168257431143,13.7714753204254
97,0.8,0,0,10000,0.05,2,33.2424325061358,21.4616853013362,16.6075811289883,14.9168257431143,13.7714753204254
97,0.8,0,0,10000,0.05,3,6.21761658031088,13.4169620943551,19.11644395964,26.8611944368694,34.3877829288246
169,0,0,0,10000,0.05,1,81.83,14.87,2.76,0.44,0.1
169,0,0,0,10000,0.05,2,81.83,14.87,2.76,0.44,0.1
169,0,0,0,10000,0.05,3,20.17,19.88,20.56,19.8,19.59
99,0.8,0,0,10000,0.05,1,33.2634887375589,20.2985856469356,17.5746464117339,15.6626506024096,13.200628601362
99,0.8,0,0,10000,0.05,2,33.2634887375589,20.2985856469356,17.5746464117339,15.6626506024096,13.200628601362
99,0.8,0,0,10000,0.05,3,6.39078051335778,13.7506547930854,19.5652173913043,27.317967522263,32.9753797799895
101,0.8,0,0,10000,0.05,1,32.241610738255,21.3422818791946,17.1275167785235,15.3020134228188,13.9865771812081
101,0.8,0,0,10000,0.05,2,32.241610738255,21.3422818791946,17.1275167785235,15.3020134228188,13.9865771812081
101,0.8,0,0,10000,0.05,3,6.49664429530201,12.2684563758389,18.5503355704698,28.1610738255034,34.5234899328859
103,0.8,0,0,10000,0.05,1,32.5348775993683,20.7159778889181,18.1363516714925,15.7936299026059,12.8191629376152
103,0.8,0,0,10000,0.05,2,32.5348775993683,20.7159778889181,18.1363516714925,15.7936299026059,12.8191629376152
103,0.8,0,0,10000,0.05,3,6.8175835746249,13.6351671492498,19.0313240326402,27.6388523295604,32.8770729139247
105,0.8,0,0,10000,0.05,1,31.8035426731079,21.4170692431562,17.0692431561997,15.5931293612453,14.1170155662909
105,0.8,0,0,10000,0.05,2,31.8035426731079,21.4170692431562,17.0692431561997,15.5931293612453,14.1170155662909
105,0.8,0,0,10000,0.05,3,6.79012345679012,13.5265700483092,19.4310252281267,25.979602791197,34.272678475577
107,0.8,0,0,10000,0.05,1,34.4900105152471,21.5036803364879,15.7728706624606,15.273396424816,12.9600420609884
107,0.8,0,0,10000,0.05,2,34.4900105152471,21.5036803364879,15.7728706624606,15.273396424816,12.9600420609884
107,0.8,0,0,10000,0.05,3,7.09779179810726,13.7749737118822,19.8475289169295,25.8149316508938,33.4647739221872
109,0.8,0,0,10000,0.05,1,31.9503171247357,21.4323467230444,17.6268498942918,15.3805496828753,13.6099365750529
109,0.8,0,0,10000,0.05,2,31.9503171247357,21.4323467230444,17.6268498942918,15.3805496828753,13.6099365750529
109,0.8,0,0,10000,0.05,3,5.76109936575053,12.4207188160677,19.1860465116279,27.7219873150106,34.9101479915433
111,0.8,0,0,10000,0.05,1,33.6964980544747,20.6485084306096,17.0428015564202,14.0856031128405,14.526588845655
111,0.8,0,0,10000,0.05,2,33.6964980544747,20.6485084306096,17.0428015564202,14.0856031128405,14.526588845655
111,0.8,0,0,10000,0.05,3,6.53696498054475,13.0739299610895,20.4669260700389,24.9546044098573,34.9675745784695
113,0.8,0,0,10000,0.05,1,31.8338184704948,21.4871659169092,16.90923524742,15.7978301137867,13.9719502513893
113,0.8,0,0,10000,0.05,2,31.8338184704948,21.4871659169092,16.90923524742,15.7978301137867,13.9719502513893
113,0.8,0,0,10000,0.05,3,6.24503836993914,12.4106906589045,19.184969568669,27.8115903678222,34.3477110346653
115,0.8,0,0,10000,0.05,1,33.4728033472803,20.1098326359833,17.8085774058577,15.1412133891213,13.4675732217573
115,0.8,0,0,10000,0.05,2,33.4728033472803,20.1098326359833,17.8085774058577,15.1412133891213,13.4675732217573
115,0.8,0,0,10000,0.05,3,5.93619246861925,11.6893305439331,20.7112970711297,28.1903765690377,33.4728033472803
117,0.8,0,0,10000,0.05,1,33.4199584199584,20.9719334719335,17.1517671517672,15.1247401247401,13.3316008316008
117,0.8,0,0,10000,0.05,2,33.4199584199584,20.9719334719335,17.1517671517672,15.1247401247401,13.3316008316008
117,0.8,0,0,10000,0.05,3,6.28898128898129,12.7079002079002,20.2702702702703,26.533264033264,34.1995841995842
171,0,0,0,10000,0.05,1,81.6444933480044,15.0845253576073,2.68080424127238,0.500150045013504,0.0900270081024307
171,0,0,0,10000,0.05,2,81.6444933480044,15.0845253576073,2.68080424127238,0.500150045013504,0.0900270081024307
171,0,0,0,10000,0.05,3,19.7959387816345,19.815944783435,20.3761128338502,19.7759327798339,20.2360708212464
119,0.8,0,0,10000,0.05,1,33.1274131274131,20.5148005148005,16.4993564993565,15.5727155727156,14.2857142857143
119,0.8,0,0,10000,0.05,2,33.1274131274131,20.5148005148005,16.4993564993565,15.5727155727156,14.2857142857143
119,0.8,0,0,10000,0.05,3,5.81724581724582,12.6126126126126,18.3268983268983,27.4903474903475,35.7528957528958
121,0.8,0,0,10000,0.05,1,32.6148319219913,21.9912753400051,17.4236592250449,14.9345650500385,13.0356684629202
121,0.8,0,0,10000,0.05,2,32.6148319219913,21.9912753400051,17.4236592250449,14.9345650500385,13.0356684629202
121,0.8,0,0,10000,0.05,3,6.5178342314601,13.8054914036438,19.6048242237619,27.200410572235,32.8714395688991
123,0.8,0,0,10000,0.05,1,33.4439622159816,20.5514424304315,16.6198621393924,15.292315547613,14.0924176665816
123,0.8,0,0,10000,0.05,2,33.4439622159816,20.5514424304315,16.6198621393924,15.292315547613,14.0924176665816
123,0.8,0,0,10000,0.05,3,5.9229001787082,12.9946387541486,20.4237937196834,26.2190451876436,34.4396221598162
125,0.8,0,0,10000,0.05,1,33.670374115268,21.0819009100101,17.1638018200202,14.0040444893832,14.0798786653185
125,0.8,0,0,10000,0.05,2,33.670374115268,21.0819009100101,17.1638018200202,14.0040444893832,14.0798786653185
125,0.8,0,0,10000,0.05,3,6.19312436804853,12.9423660262892,20.0707785642063,25.9605662285136,34.8331648129424
127,0.8,0,0,10000,0.05,1,32.7131782945736,21.1886304909561,17.1059431524548,14.5219638242894,14.4702842377261
127,0.8,0,0,10000,0.05,2,32.7131782945736,21.1886304909561,17.1059431524548,14.5219638242894,14.4702842377261
127,0.8,0,0,10000,0.05,3,5.65891472868217,12.4806201550388,20.2067183462532,26.3307493540052,35.3229974160207
129,0.8,0,0,10000,0.05,1,32.9473949156808,20.463126101183,17.9209665240373,14.9760885980367,13.6924238610622
129,0.8,0,0,10000,0.05,2,32.9473949156808,20.463126101183,17.9209665240373,14.9760885980367,13.6924238610622
129,0.8,0,0,10000,0.05,3,6.11628492323181,12.0312106720362,20.1862572363453,27.7623961741757,33.9038509942109
131,0.8,0,0,10000,0.05,1,33.052792654935,20.6579954093344,17.776077531242,15.404233613874,13.1089007906146
131,0.8,0,0,10000,0.05,2,33.052792654935,20.6579954093344,17.776077531242,15.404233613874,13.1089007906146
131,0.8,0,0,10000,0.05,3,5.687324662076,12.8793675082887,19.9948992603928,27.49298648304,33.9454220862025
133,0.8,0,0,10000,0.05,1,34.0570562989144,20.3736430194395,17.0916435243625,14.3903054784145,14.087351678869
133,0.8,0,0,10000,0.05,2,34.0570562989144,20.3736430194395,17.0916435243625,14.3903054784145,14.087351678869
133,0.8,0,0,10000,0.05,3,5.70562989144156,12.8250441807624,19.8434738702348,25.9277960111083,35.6980560464529
135,0.8,0,0,10000,0.05,1,33.4328358208955,20.8208955223881,16.4676616915423,15.1741293532338,14.1044776119403
135,0.8,0,0,10000,0.05,2,33.4328358208955,20.8208955223881,16.4676616915423,15.1741293532338,14.1044776119403
135,0.8,0,0,10000,0.05,3,6.51741293532338,11.592039800995,20.273631840796,26.1691542288557,35.4477611940299
137,0.8,0,0,10000,0.05,1,34.8589807026225,19.6932211776348,16.1553686293914,14.9183572488867,14.3740722414646
137,0.8,0,0,10000,0.05,2,34.8589807026225,19.6932211776348,16.1553686293914,14.9183572488867,14.3740722414646
137,0.8,0,0,10000,0.05,3,6.08609599208313,12.642256308758,19.0004948045522,27.362691736764,34.9084611578427
173,0,0,0,10000,0.05,1,82.36,14.67,2.6,0.33,0.04
173,0,0,0,10000,0.05,2,82.36,14.67,2.6,0.33,0.04
173,0,0,0,10000,0.05,3,19.63,20.17,20.19,19.54,20.47
139,0.8,0,0,10000,0.05,1,32.7573062261753,21.4993646759848,17.3316391359593,14.5870393900889,13.8246505717916
139,0.8,0,0,10000,0.05,2,32.7573062261753,21.4993646759848,17.3316391359593,14.5870393900889,13.8246505717916
139,0.8,0,0,10000,0.05,3,6.25158831003812,12.4015247776366,20.8894536213469,25.8195679796696,34.6378653113088
141,0.8,0,0,10000,0.05,1,33.1944103947046,20.9855356705075,17.3081637656288,14.8320666830105,13.6798234861486
141,0.8,0,0,10000,0.05,2,33.1944103947046,20.9855356705075,17.3081637656288,14.8320666830105,13.6798234861486
141,0.8,0,0,10000,0.05,3,5.78573179700907,12.8217700416769,20.029418975239,26.7957832802157,34.5672959058593
143,0.8,0,0,10000,0.05,1,33.7352362204724,20.9891732283465,16.5846456692913,15.3051181102362,13.3858267716535
143,0.8,0,0,10000,0.05,2,33.7352362204724,20.9891732283465,16.5846456692913,15.3051181102362,13.3858267716535
143,0.8,0,0,10000,0.05,3,5.80708661417323,12.3277559055118,19.2667322834646,27.0669291338583,35.5314960629921
145,0.8,0,0,10000,0.05,1,32.7615780445969,22.5925018377849,16.6380789022298,15.4864003920608,12.5214408233276
145,0.8,0,0,10000,0.05,2,32.7615780445969,22.5925018377849,16.6380789022298,15.4864003920608,12.5214408233276
145,0.8,0,0,10000,0.05,3,5.56236216613575,13.3055623621661,19.0884587111002,28.3508943886302,33.6927223719677
147,0.8,0,0,10000,0.05,1,34.2635282698374,20.3106042222761,17.7141470516865,15.0934239262315,12.6182965299685
147,0.8,0,0,10000,0.05,2,34.2635282698374,20.3106042222761,17.7141470516865,15.0934239262315,12.6182965299685
147,0.8,0,0,10000,0.05,3,6.04222276146566,12.132977432662,20.0194127638923,28.0514438243145,33.7539432176656
149,0.8,0,0,10000,0.05,1,33.7726933598607,20.9151952250684,17.3588659537428,14.9714001492166,12.9818453121114
149,0.8,0,0,10000,0.05,2,33.7726933598607,20.9151952250684,17.3588659537428,14.9714001492166,12.9818453121114
149,0.8,0,0,10000,0.05,3,5.96866451131559,12.2606316836608,19.9452872419796,27.8537677194728,33.9716488435713
151,0.8,0,0,10000,0.05,1,33.7285264940721,20.6629566900557,16.5497217517542,15.412533268812,13.6462617953061
151,0.8,0,0,10000,0.05,2,33.7285264940721,20.6629566900557,16.5497217517542,15.412533268812,13.6462617953061
151,0.8,0,0,10000,0.05,3,5.78272441325913,11.7590128236148,19.0418582143721,27.7522380837164,35.6641664650375
153,0.8,0,0,10000,0.05,1,35.0257542310522,20.4807456463086,17.243070885455,14.177090998283,13.0733382389012
153,0.8,0,0,10000,0.05,2,35.0257542310522,20.4807456463086,17.243070885455,14.177090998283,13.0733382389012
153,0.8,0,0,10000,0.05,3,6.30365464802551,12.4846701005641,19.4505764042188,26.1221486387049,35.6389502084866
155,0.8,0,0,10000,0.05,1,33.6899667142178,21.2553495007133,17.094626723728,14.8597242035188,13.1003328578222
155,0.8,0,0,10000,0.05,2,33.6899667142178,21.2553495007133,17.094626723728,14.8597242035188,13.1003328578222
155,0.8,0,0,10000,0.05,3,6.41940085592011,13.3380884450785,19.2106514503091,26.5097479790775,34.5221112696148
157,0.8,0,0,10000,0.05,1,33.7898465171192,20.7792207792208,16.788665879575,15.5371900826446,13.1050767414404
157,0.8,0,0,10000,0.05,2,33.7898465171192,20.7792207792208,16.788665879575,15.5371900826446,13.1050767414404
157,0.8,0,0,10000,0.05,3,6.06847697756789,12.443919716647,19.0082644628099,26.8476977567887,35.6316410861865
175,0,0,0,10000,0.05,1,82.4164832966593,14.4928985797159,2.57051410282056,0.450090018003601,0.0700140028005601
175,0,0,0,10000,0.05,2,82.4164832966593,14.4928985797159,2.57051410282056,0.450090018003601,0.0700140028005601
175,0,0,0,10000,0.05,3,19.8539707941588,20.0340068013603,19.3938787757552,20.3340668133627,20.3840768153631
159,0.8,0,0,10000,0.05,1,34.015525758645,21.1950129381322,17.4782404140202,14.0672782874618,13.2439426017408
159,0.8,0,0,10000,0.05,2,34.015525758645,21.1950129381322,17.4782404140202,14.0672782874618,13.2439426017408
159,0.8,0,0,10000,0.05,3,6.32792284168431,11.6207951070336,18.9131968948483,27.3112208892025,35.8268642672312
161,0.8,0,0,10000,0.05,1,34.8831606841725,20.6697181402072,17.1765839556733,14.2857142857143,12.9848229342327
161,0.8,0,0,10000,0.05,2,34.8831606841725,20.6697181402072,17.1765839556733,14.2857142857143,12.9848229342327
161,0.8,0,0,10000,0.05,3,6.31173211274392,12.5511924837389,18.6701999518188,27.8487111539388,34.6181642977596
163,0.8,0,0,10000,0.05,1,34.8123672409724,19.4713240500354,16.6391314609393,14.8926126976634,14.1845645503894
163,0.8,0,0,10000,0.05,2,34.8123672409724,19.4713240500354,16.6391314609393,14.8926126976634,14.1845645503894
163,0.8,0,0,10000,0.05,3,5.78239320273779,11.98961529384,19.1645031862167,27.0002360160491,36.0632523011565
165,0.8,0,0,10000,0.05,1,34.1279206986075,20.816615529856,17.819211706396,14.2081661552986,13.0280859098419
165,0.8,0,0,10000,0.05,2,34.1279206986075,20.816615529856,17.819211706396,14.2081661552986,13.0280859098419
165,0.8,0,0,10000,0.05,3,6.39603493037527,11.9188104791126,20.2029738022186,26.103375029502,35.3788057587916
167,0.8,0,0,10000,0.05,1,34.1808587191173,20.7963540417366,17.0304629407532,14.7757255936675,13.2165987047254
167,0.8,0,0,10000,0.05,2,34.1808587191173,20.7963540417366,17.0304629407532,14.7757255936675,13.2165987047254
167,0.8,0,0,10000,0.05,3,5.27704485488127,12.9287598944591,19.5250659630607,27.5845526505157,34.6845766370832
169,0.8,0,0,10000,0.05,1,34.5343940102948,20.3790360318203,16.6120729995321,15.5825924192794,12.8919045390735
169,0.8,0,0,10000,0.05,2,34.5343940102948,20.3790360318203,16.6120729995321,15.5825924192794,12.8919045390735
169,0.8,0,0,10000,0.05,3,6.03649976602714,12.0028076743098,20.566214319139,26.485727655592,34.9087505849322
171,0.8,0,0,10000,0.05,1,33.8783361384948,21.6879057465737,17.1194998797788,14.8112527049772,12.5030055301755
171,0.8,0,0,10000,0.05,2,33.8783361384948,21.6879057465737,17.1194998797788,14.8112527049772,12.5030055301755
171,0.8,0,0,10000,0.05,3,5.43399855734552,13.2002885308969,19.9567203654725,27.2180812695359,34.1909112767492
173,0.8,0,0,10000,0.05,1,33.216456287985,20.8041140719963,17.0874240299205,15.0070126227209,13.8849929873773
173,0.8,0,0,10000,0.05,2,33.216456287985,20.8041140719963,17.0874240299205,15.0070126227209,13.8849929873773
173,0.8,0,0,10000,0.05,3,5.42309490416082,12.4123422159888,19.658719027583,26.7414679756896,35.7643758765778
175,0.8,0,0,10000,0.05,1,35.0721153846154,20.8173076923077,16.3461538461538,14.4230769230769,13.3413461538462
175,0.8,0,0,10000,0.05,2,35.0721153846154,20.8173076923077,16.3461538461538,14.4230769230769,13.3413461538462
175,0.8,0,0,10000,0.05,3,6.10576923076923,11.8990384615385,19.5432692307692,26.4423076923077,36.0096153846154
177,0.8,0,0,10000,0.05,1,33.9340042124971,20.9922770886965,16.4053358296279,14.6267259536625,14.041656915516
177,0.8,0,0,10000,0.05,2,33.9340042124971,20.9922770886965,16.4053358296279,14.6267259536625,14.041656915516
177,0.8,0,0,10000,0.05,3,5.89749590451673,12.8013105546454,18.7690147437398,26.7259536625322,35.8062251345659
177,0,0,0,10000,0.05,1,82.64,14.3,2.41,0.61,0.04
177,0,0,0,10000,0.05,2,82.64,14.3,2.41,0.61,0.04
177,0,0,0,10000,0.05,3,19.81,19.64,20.15,20.36,20.04
179,0.8,0,0,10000,0.05,1,34.6423562412342,21.5287517531557,17.1107994389902,14.1654978962132,12.5525946704067
179,0.8,0,0,10000,0.05,2,34.6423562412342,21.5287517531557,17.1107994389902,14.1654978962132,12.5525946704067
179,0.8,0,0,10000,0.05,3,6.31136044880785,12.2720897615708,19.2613370733988,27.2089761570827,34.9462365591398
181,0.8,0,0,10000,0.05,1,33.6388634280477,20.6232813932172,17.8505957836847,15.0779101741522,12.8093492208983
181,0.8,0,0,10000,0.05,2,33.6388634280477,20.6232813932172,17.8505957836847,15.0779101741522,12.8093492208983
181,0.8,0,0,10000,0.05,3,5.56828597616865,12.4197983501375,19.6150320806599,27.2456461961503,35.1512373968836
183,0.8,0,0,10000,0.05,1,33.2476635514019,19.6028037383178,17.7570093457944,16.7056074766355,12.6869158878505
183,0.8,0,0,10000,0.05,2,33.2476635514019,19.6028037383178,17.7570093457944,16.7056074766355,12.6869158878505
183,0.8,0,0,10000,0.05,3,5,11.5654205607477,19.9532710280374,27.3598130841122,36.1214953271028
185,0.8,0,0,10000,0.05,1,33.7799717912553,20.1927597555242,17.7244945933239,15.3032440056417,12.9995298542548
185,0.8,0,0,10000,0.05,2,33.7799717912553,20.1927597555242,17.7244945933239,15.3032440056417,12.9995298542548
185,0.8,0,0,10000,0.05,3,5.73577809120827,11.683121767748,19.9576868829337,28.3262811471556,34.2971321109544
187,0.8,0,0,10000,0.05,1,35.3779002986446,20.882150241213,16.425453710085,14.587640707558,12.7268550424994
187,0.8,0,0,10000,0.05,2,35.3779002986446,20.882150241213,16.425453710085,14.587640707558,12.7268550424994
187,0.8,0,0,10000,0.05,3,5.19182173213875,12.3133471169309,20.1699977027337,27.7509763381576,34.573857110039
189,0.8,0,0,10000,0.05,1,34.8977695167286,20.2602230483271,17.4488847583643,14.753717472119,12.639405204461
189,0.8,0,0,10000,0.05,2,34.8977695167286,20.2602230483271,17.4488847583643,14.753717472119,12.639405204461
189,0.8,0,0,10000,0.05,3,5.64591078066915,12.8020446096654,19.9117100371747,27.021375464684,34.6189591078067
193,0.8,0,0,10000,0.05,1,33.2187857961054,21.8785796105384,16.7926689576174,14.8682703321879,13.241695303551
193,0.8,0,0,10000,0.05,2,33.2187857961054,21.8785796105384,16.7926689576174,14.8682703321879,13.241695303551
193,0.8,0,0,10000,0.05,3,5.33791523482245,12.3024054982818,19.3127147766323,28.0870561282932,34.9599083619702
195,0.8,0,0,10000,0.05,1,33.4183673469388,20.4777365491651,17.1382189239332,14.8654916512059,14.100185528757
195,0.8,0,0,10000,0.05,2,33.4183673469388,20.4777365491651,17.1382189239332,14.8654916512059,14.100185528757
195,0.8,0,0,10000,0.05,3,5.68181818181818,12.1057513914657,18.5064935064935,27.8293135435993,35.8766233766234
197,0.8,0,0,10000,0.05,1,35.3128555176337,20.9328782707622,16.3594994311718,14.7895335608646,12.6052332195677
197,0.8,0,0,10000,0.05,2,35.3128555176337,20.9328782707622,16.3594994311718,14.7895335608646,12.6052332195677
197,0.8,0,0,10000,0.05,3,5.34698521046644,11.7861205915813,18.8623435722412,28.4186575654152,35.5858930602958
17,0,0,0,10000,0.05,1,27.134724857685,22.3736415387269,19.9758495773676,16.2325340693462,14.2832499568742
17,0,0,0,10000,0.05,2,27.134724857685,22.3736415387269,19.9758495773676,16.2325340693462,14.2832499568742
17,0,0,0,10000,0.05,3,20.2518544074521,19.4928411247197,20.4416077281352,19.5445920303605,20.2691047093324
179,0,0,0,10000,0.05,1,83.008300830083,14.4114411441144,2.17021702170217,0.35003500350035,0.06000600060006
179,0,0,0,10000,0.05,2,83.008300830083,14.4114411441144,2.17021702170217,0.35003500350035,0.06000600060006
179,0,0,0,10000,0.05,3,19.5419541954195,20.0820082008201,19.99199919992,20.6220622062206,19.7619761976198
199,0.8,0,0,10000,0.05,1,34.6864310148233,20.2964652223489,17.6510832383124,15.3705815279361,11.9954389965792
199,0.8,0,0,10000,0.05,2,34.6864310148233,20.2964652223489,17.6510832383124,15.3705815279361,11.9954389965792
199,0.8,0,0,10000,0.05,3,6.15735461801596,12.2006841505131,19.612314709236,27.8221208665906,34.2075256556442
1,0.9,0,0,10000,0.05,1,16.3021868787276,20.4771371769384,23.8568588469185,17.6938369781312,21.6699801192843
1,0.9,0,0,10000,0.05,2,16.3021868787276,20.4771371769384,23.8568588469185,17.6938369781312,21.6699801192843
1,0.9,0,0,10000,0.05,3,16.3021868787276,20.4771371769384,23.8568588469185,17.6938369781312,21.6699801192843
3,0.9,0,0,10000,0.05,1,20.8121827411168,19.2893401015228,21.0659898477157,18.0203045685279,20.8121827411168
3,0.9,0,0,10000,0.05,2,20.8121827411168,19.2893401015228,21.0659898477157,18.0203045685279,20.8121827411168
3,0.9,0,0,10000,0.05,3,14.2131979695431,15.3553299492386,22.5888324873096,22.3350253807107,25.507614213198
5,0.9,0,0,10000,0.05,1,20.686175580222,21.1907164480323,19.1725529767911,19.3743693239152,19.5761856710394
5,0.9,0,0,10000,0.05,2,20.686175580222,21.1907164480323,19.1725529767911,19.3743693239152,19.5761856710394
5,0.9,0,0,10000,0.05,3,11.0998990918264,16.5489404641776,19.5761856710394,24.3188698284561,28.4561049445005
7,0.9,0,0,10000,0.05,1,24.3718592964824,19.9329983249581,18.5092127303183,18.3417085427136,18.8442211055276
7,0.9,0,0,10000,0.05,2,24.3718592964824,19.9329983249581,18.5092127303183,18.3417085427136,18.8442211055276
7,0.9,0,0,10000,0.05,3,10.7202680067002,16.0804020100502,20.5192629815745,23.9530988274707,28.7269681742044
9,0.9,0,0,10000,0.05,1,25.0786163522013,19.6540880503145,18.8679245283019,18.3176100628931,18.0817610062893
9,0.9,0,0,10000,0.05,2,25.0786163522013,19.6540880503145,18.8679245283019,18.3176100628931,18.0817610062893
9,0.9,0,0,10000,0.05,3,10.6918238993711,12.9716981132075,18.9465408805031,25.7075471698113,31.6823899371069
11,0.9,0,0,10000,0.05,1,24.0449438202247,20.9737827715356,18.501872659176,19.9250936329588,16.5543071161049
11,0.9,0,0,10000,0.05,2,24.0449438202247,20.9737827715356,18.501872659176,19.9250936329588,16.5543071161049
11,0.9,0,0,10000,0.05,3,9.06367041198502,14.5318352059925,19.4007490636704,25.9176029962547,31.0861423220974
13,0.9,0,0,10000,0.05,1,25.6688358640636,20.6796818510484,18.1489515545915,18.7274041937816,16.7751265365148
13,0.9,0,0,10000,0.05,2,25.6688358640636,20.6796818510484,18.1489515545915,18.7274041937816,16.7751265365148
13,0.9,0,0,10000,0.05,3,9.47216196673897,13.8105567606652,19.5950831525669,25.234996384671,31.8872017353579
15,0.9,0,0,10000,0.05,1,27.1739130434783,20.7201086956522,19.7010869565217,16.6440217391304,15.7608695652174
15,0.9,0,0,10000,0.05,2,27.1739130434783,20.7201086956522,19.7010869565217,16.6440217391304,15.7608695652174
15,0.9,0,0,10000,0.05,3,9.71467391304348,14.1983695652174,19.8369565217391,23.6413043478261,32.6086956521739
17,0.9,0,0,10000,0.05,1,25.5722694571615,19.6206671026815,18.9666448659254,17.2661870503597,18.5742315238718
17,0.9,0,0,10000,0.05,2,25.5722694571615,19.6206671026815,18.9666448659254,17.2661870503597,18.5742315238718
17,0.9,0,0,10000,0.05,3,8.24068018312623,13.2112491824722,19.0974493132767,24.9836494440811,34.4669718770438
181,0,0,0,10000,0.05,1,83.4183418341834,13.8013801380138,2.36023602360236,0.35003500350035,0.07000700070007
181,0,0,0,10000,0.05,2,83.4183418341834,13.8013801380138,2.36023602360236,0.35003500350035,0.07000700070007
181,0,0,0,10000,0.05,3,19.8319831983198,20.6620662066207,19.6819681968197,19.95199519952,19.8719871987199
19,0.9,0,0,10000,0.05,1,26.7396907216495,19.5876288659794,18.8788659793814,17.5257731958763,17.2680412371134
19,0.9,0,0,10000,0.05,2,26.7396907216495,19.5876288659794,18.8788659793814,17.5257731958763,17.2680412371134
19,0.9,0,0,10000,0.05,3,9.60051546391753,13.0154639175258,17.9768041237113,25.3221649484536,34.0850515463918
21,0.9,0,0,10000,0.05,1,26.5006385696041,19.7318007662835,19.7318007662835,17.2413793103448,16.794380587484
21,0.9,0,0,10000,0.05,2,26.5006385696041,19.7318007662835,19.7318007662835,17.2413793103448,16.794380587484
21,0.9,0,0,10000,0.05,3,9.32311621966794,11.941251596424,18.4546615581098,25.9897828863346,34.2911877394636
23,0.9,0,0,10000,0.05,1,25.320317266626,20.9273947528981,20.2562538133008,17.2056131787675,16.2904209884076
23,0.9,0,0,10000,0.05,2,25.320317266626,20.9273947528981,20.2562538133008,17.2056131787675,16.2904209884076
23,0.9,0,0,10000,0.05,3,6.95546064673581,12.9957291031117,19.6461256863941,26.60158633313,33.8010982306284
25,0.9,0,0,10000,0.05,1,28.3870967741935,20.7038123167155,18.41642228739,16.5395894428152,15.9530791788856
25,0.9,0,0,10000,0.05,2,28.3870967741935,20.7038123167155,18.41642228739,16.5395894428152,15.9530791788856
25,0.9,0,0,10000,0.05,3,8.85630498533724,11.4956011730205,19.1788856304985,25.8651026392962,34.6041055718475
27,0.9,0,0,10000,0.05,1,26.8395657418577,22.0144752714113,17.6718938480097,16.8275030156815,16.6465621230398
27,0.9,0,0,10000,0.05,2,26.8395657418577,22.0144752714113,17.6718938480097,16.8275030156815,16.6465621230398
27,0.9,0,0,10000,0.05,3,8.26296743063932,13.2086851628468,18.8781664656212,26.7792521109771,32.8709288299156
29,0.9,0,0,10000,0.05,1,27.9483037156704,20.7323640280022,17.6628971459343,17.7167474421109,15.9396876682822
29,0.9,0,0,10000,0.05,2,27.9483037156704,20.7323640280022,17.6628971459343,17.7167474421109,15.9396876682822
29,0.9,0,0,10000,0.05,3,7.96984383414109,10.8239095315024,19.5476575121163,27.0328486806677,34.6257404415724
31,0.9,0,0,10000,0.05,1,27.6871131119865,22.0596510973551,18.5706246482836,17.6139561057963,14.0686550365785
31,0.9,0,0,10000,0.05,2,27.6871131119865,22.0596510973551,18.5706246482836,17.6139561057963,14.0686550365785
31,0.9,0,0,10000,0.05,3,7.6533483398987,12.3241418120428,19.0770962296004,27.4057400112549,33.5396736072031
33,0.9,0,0,10000,0.05,1,26.2249443207127,21.4365256124722,19.3763919821826,17.0935412026726,15.8685968819599
33,0.9,0,0,10000,0.05,2,26.2249443207127,21.4365256124722,19.3763919821826,17.0935412026726,15.8685968819599
33,0.9,0,0,10000,0.05,3,7.57238307349666,10.913140311804,19.4877505567929,26.2249443207127,35.8017817371938
35,0.9,0,0,10000,0.05,1,25.1677852348993,22.5391498881432,18.2885906040268,17.5615212527964,16.4429530201342
35,0.9,0,0,10000,0.05,2,25.1677852348993,22.5391498881432,18.2885906040268,17.5615212527964,16.4429530201342
35,0.9,0,0,10000,0.05,3,6.09619686800895,10.5704697986577,17.8970917225951,28.4675615212528,36.9686800894855
37,0.9,0,0,10000,0.05,1,27.7447268793943,22.0118983234181,16.4954029204976,18.0638182801514,15.6841535965387
37,0.9,0,0,10000,0.05,2,27.7447268793943,22.0118983234181,16.4954029204976,18.0638182801514,15.6841535965387
37,0.9,0,0,10000,0.05,3,7.40941049215792,12.1146565711195,17.5770686857761,28.9886425094646,33.9102217414819
183,0,0,0,10000,0.05,1,84.1284128412841,13.1913191319132,2.33023302330233,0.3000300030003,0.05000500050005
183,0,0,0,10000,0.05,2,84.1284128412841,13.1913191319132,2.33023302330233,0.3000300030003,0.05000500050005
183,0,0,0,10000,0.05,3,19.8019801980198,19.4119411941194,20.4120412041204,19.7419741974197,20.6320632063206
39,0.9,0,0,10000,0.05,1,27.5214592274678,20.3326180257511,18.3476394849785,16.362660944206,17.4356223175966
39,0.9,0,0,10000,0.05,2,27.5214592274678,20.3326180257511,18.3476394849785,16.362660944206,17.4356223175966
39,0.9,0,0,10000,0.05,3,6.65236051502146,11.5343347639485,18.4012875536481,25.912017167382,37.5
41,0.9,0,0,10000,0.05,1,27.8269932256384,20.6878582595102,18.4992183428869,16.8837936425221,16.1021365294424
